delta_mu_ev,temperature_k,mu_e_ev,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s,delta_mu_carrier_statistics_model
1.0656004389782303,690.0,0.6245505452026675,-1011220253.1029528,1011220253.1029528,907081.7093191934,8.448731574714412e-08,fd
1.0656004389782303,695.0,0.6252602398422538,-1041317789.871821,1041317789.871821,918969.5206562504,8.313269508222432e-08,fd
1.0656004389782303,700.0,0.6259708236991366,-1071895340.039684,1071895340.039684,930858.7900129664,8.181796410118177e-08,fd
1.0656004389782303,705.0,0.6266822934394639,-1102952836.4954946,1102952836.4954946,942748.7825672393,8.054151774695151e-08,fd
1.0656004389782303,710.0,0.6273946456647802,-1134490158.275149,1134490158.275149,954638.7851052588,7.930183187870266e-08,fd
1.0656004389782303,715.0,0.6281078778303338,-1166507140.8017344,1166507140.8017344,966528.1126034991,7.809745782086019e-08,fd
1.0656004389782303,720.0,0.6288219848625716,-1199003545.360773,1199003545.360773,978416.0811434552,7.69270200097118e-08,fd
1.0656004389782303,725.0,0.6295369640624553,-1231979106.7615478,1231979106.7615478,990302.0456762172,7.578920861302182e-08,fd
1.0656004389782303,730.0,0.6302528115720812,-1265433501.3638043,1265433501.3638043,1002185.3718016561,7.468277787903559e-08,fd
1.0656004389782303,735.0,0.6309695229661507,-1299366353.5296874,1299366353.5296874,1014065.439722549,7.36065420497421e-08,fd
1.0656004389782303,740.0,0.6316870945031294,-1333777249.4704626,1333777249.4704626,1025941.6536680446,7.255937120425287e-08,fd
1.0656004389782303,745.0,0.6324055225056882,-1368665732.630167,1368665732.630167,1037813.4365039383,7.154018846092585e-08,fd
1.0656004389782303,750.0,0.633124802073427,-1404031291.2639925,1404031291.2639925,1049680.218787472,7.054796769505061e-08,fd
1.0656004389782303,755.0,0.6338449296333477,-1439873386.38165,1439873386.38165,1061541.4588548085,6.958172933857728e-08,fd
1.0656004389782303,760.0,0.6345658997216687,-1476191418.5819972,1476191418.5819972,1073396.6162215085,6.864053951017527e-08,fd
1.0656004389782303,765.0,0.6352877088576857,-1512984771.059767,1512984771.059767,1085245.1826600397,6.772350552228256e-08,fd
1.0656004389782303,770.0,0.6360103516458337,-1550252768.111097,1550252768.111097,1097086.6498868996,6.682977562476025e-08,fd
1.0656004389782303,775.0,0.6367338246977018,-1587994719.9266102,1587994719.9266102,1108920.5413447318,6.59585348767846e-08,fd
1.0656004389782303,780.0,0.6374581226859425,-1626209879.1741977,1626209879.1741977,1120746.3792323803,6.510900509926346e-08,fd
1.0656004389782303,785.0,0.6381832402992585,-1664897463.6679773,1664897463.6679773,1132563.700119645,6.42804419918403e-08,fd
1.0656004389782303,790.0,0.6389091735938827,-1704056673.7214499,1704056673.7214499,1144372.0659112665,6.347213276099883e-08,fd
1.0656004389782303,795.0,0.6396359179944492,-1743686669.896655,1743686669.896655,1156171.0468180017,6.268339540447337e-08,fd
1.0656004389782303,800.0,0.6403634675901639,-1783786564.7480059,1783786564.7480059,1167960.2149077398,6.191357742063211e-08,fd
1.0656004389782303,805.0,0.6410918178457891,-1824355456.713683,1824355456.713683,1179739.1665724737,6.11620531376765e-08,fd
1.0656004389782303,810.0,0.6418209642581875,-1865392415.1260803,1865392415.1260803,1191507.5109272534,6.042822294853381e-08,fd
1.0656004389782303,815.0,0.6425509009647192,-1906896463.2171285,1906896463.2171285,1203264.8575440801,5.971151257195071e-08,fd
1.0656004389782303,820.0,0.6432816242021909,-1948866623.0596194,1948866623.0596194,1215010.8456391608,5.901137040147435e-08,fd
1.0656004389782303,825.0,0.644013127440249,-1991301853.8186839,1991301853.8186839,1226745.1020794215,5.8327268322364735e-08,fd
1.0656004389782303,830.0,0.6447454069638527,-2034201125.0817423,2034201125.0817423,1238467.288973857,5.7658698391699186e-08,fd
1.0656004389782303,835.0,0.6454784562587,-2077563343.8848813,2077563343.8848813,1250177.0550098002,5.7005174010122496e-08,fd
1.0656004389782303,840.0,0.6462122716579033,-2121387430.7280998,2121387430.7280998,1261874.0839560279,5.636622678569649e-08,fd
1.0656004389782303,845.0,0.6469468466632111,-2165672243.812768,2165672243.812768,1273558.0451224195,5.574140775386857e-08,fd
1.0656004389782303,850.0,0.6476821762081048,-2210416637.4172273,2210416637.4172273,1285228.6300697927,5.513028491522708e-08,fd
1.0656004389782303,855.0,0.6484182559700225,-2255619454.053753,2255619454.053753,1296885.546484228,5.453244270488965e-08,fd
1.0656004389782303,860.0,0.6491550809265856,-2301279505.0310726,2301279505.0310726,1308528.5052627241,5.394748173025053e-08,fd
1.0656004389782303,865.0,0.6498926445996067,-2347395559.578223,2347395559.578223,1320157.21345869,5.337501826539545e-08,fd
1.0656004389782303,870.0,0.650630941974733,-2393966387.3398495,2393966387.3398495,1331771.3997653415,5.281468256408999e-08,fd
1.0656004389782303,875.0,0.651369968053663,-2440990738.7038493,2440990738.7038493,1343370.8015678443,5.226611871170589e-08,fd
1.0656004389782303,880.0,0.6521097186021153,-2488467356.737665,2488467356.737665,1354955.1713862529,5.172898376965365e-08,fd
1.0656004389782303,885.0,0.6528501871619654,-2536394932.982743,2536394932.982743,1366524.2499687355,5.120294812583392e-08,fd
1.0656004389782303,890.0,0.6535913680150331,-2584772151.8572154,2584772151.8572154,1378077.7924099436,5.06876939784241e-08,fd
1.0656004389782303,895.0,0.6543332577231576,-2633597715.819239,2633597715.819239,1389615.5819001382,5.018291437178189e-08,fd
1.0656004389782303,900.0,0.6550758490762342,-2682870252.7513204,2682870252.7513204,1401137.3751206973,4.968831451545634e-08,fd
1.0656004389782303,905.0,0.6558191386722172,-2732588433.779033,2732588433.779033,1412642.970230219,4.9203609040960336e-08,fd
1.0656004389782303,910.0,0.6565631192969883,-2782750854.758642,2782750854.758642,1424132.1379222053,4.872852378619147e-08,fd
1.0656004389782303,915.0,0.6573077875846179,-2833356157.794502,2833356157.794502,1435604.690515857,4.8262793156068114e-08,fd
1.0656004389782303,920.0,0.6580531370970453,-2884402921.708484,2884402921.708484,1447060.4190525427,4.7806161683463374e-08,fd
1.0656004389782303,925.0,0.6587991637324098,-2935889749.4075317,2935889749.4075317,1458499.142237845,4.7358382125576336e-08,fd
1.0656004389782303,930.0,0.6595458610566637,-2987815192.434137,2987815192.434137,1469920.6637095173,4.691921637068665e-08,fd
1.0656004389782303,935.0,0.6602932242039269,-3040177815.2549596,3040177815.2549596,1481324.807458287,4.648843402916797e-08,fd
1.0656004389782303,940.0,0.6610412483243695,-3092976170.627639,3092976170.627639,1492711.4035273776,4.606581252640928e-08,fd
1.0656004389782303,945.0,0.6617899285842138,-3146208800.087695,3146208800.087695,1504080.287846556,4.565113678368055e-08,fd
1.0656004389782303,950.0,0.6625392593615849,-3199874220.509186,3199874220.509186,1515431.2946277983,4.524419911090854e-08,fd
1.0700218850269763,280.0,0.5714128908540688,1171102.0869438543,0.0,82009.07438344332,,fd
1.0700218850269763,285.0,0.572064675846701,969381.0791519721,0.0,87850.35136591617,,fd
1.0700218850269763,290.0,0.5727166923905468,682237.7678755224,0.0,93892.2077124593,,fd
1.0700218850269763,295.0,0.5733689574166299,297703.9934946113,0.0,100131.39416448222,,fd
1.0700218850269763,300.0,0.5740214887874607,-196315.4951475379,196315.4951475379,106564.49405019582,1.8826823804445259e-06,fd
1.0700218850269763,305.0,0.574674304213436,-811931.0101484288,811931.0101484288,113187.94449088328,1.6897243084241464e-06,fd
1.0700218850269763,310.0,0.5753274220060827,-1561173.887273943,1561173.887273943,119998.05956014944,1.5239210165603465e-06,fd
1.0700218850269763,315.0,0.5759808607635957,-2455921.8607437825,2455921.8607437825,126991.04982942076,1.3807011534819645e-06,fd
1.0700218850269763,320.0,0.5766132164339164,-3505656.2771123336,3505656.2771123336,134110.9365854088,1.2571431754501288e-06,fd
1.0700218850269763,325.0,0.5772668304910196,-4725428.462683687,4725428.462683687,141454.65655653612,1.148589188606203e-06,fd
1.0700218850269763,330.0,0.57792080329707,-6124840.136754009,6124840.136754009,148969.28832211462,1.0534337758657326e-06,fd
1.0700218850269763,335.0,0.5785751526730568,-7714750.830227674,7714750.830227674,156650.79176266782,9.696437511377974e-07,fd
1.0700218850269763,340.0,0.5792298969775165,-9505733.650742892,9505733.650742892,164495.10294432877,8.955394683006556e-07,fd
1.0700218850269763,345.0,0.5798850543284428,-11508078.040612126,11508078.040612126,172498.14415856745,8.297271507264475e-07,fd
1.0700218850269763,350.0,0.5805406425943356,-13731796.35865714,13731796.35865714,180655.83473474337,7.710451487458877e-07,fd
1.0700218850269763,355.0,0.5811966802246123,-16186632.74109639,16186632.74109639,188964.1034156096,7.185210743556978e-07,fd
1.0700218850269763,360.0,0.5818531850184612,-18882071.972481336,18882071.972481336,197418.89368048488,6.713375177212863e-07,fd
1.0700218850269763,365.0,0.5825101748263036,-21827348.71721724,21827348.71721724,206016.17381289744,6.288044533763851e-07,fd
1.0700218850269763,370.0,0.5831676673090295,-25031455.713362385,25031455.713362385,214751.943355139,5.903369893083219e-07,fd
1.0700218850269763,375.0,0.5838256798683134,-28503150.993826713,28503150.993826713,223622.23924720896,5.554373409520663e-07,fd
1.0700218850269763,380.0,0.5844842301082377,-32250964.37413476,32250964.37413476,232623.14309819762,5.236801706732326e-07,fd
1.0700218850269763,385.0,0.5851433347692094,-36283201.967323266,36283201.967323266,241750.78248296105,4.947006431403278e-07,fd
1.0700218850269763,390.0,0.5858030105498054,-40607950.921912245,40607950.921912245,251001.33809290957,4.681846235534469e-07,fd
1.0700218850269763,395.0,0.5864632742844145,-45233083.18796376,45233083.18796376,260371.0483105651,4.438606307508388e-07,fd
1.0700218850269763,400.0,0.587124141877155,-50166257.601902984,50166257.601902984,269856.208492264,4.214932113381176e-07,fd
1.0700218850269763,405.0,0.5877856295561714,-55414923.50427874,55414923.50427874,279453.17849202553,4.008774361291672e-07,fd
1.0700218850269763,410.0,0.5884477524473293,-60986321.646460846,60986321.646460846,289158.37945366953,3.818343505625172e-07,fd
1.0700218850269763,415.0,0.5891105258706468,-66887487.551591374,66887487.551591374,298968.3008288104,3.6420716234421437e-07,fd
1.0700218850269763,420.0,0.5897739646524915,-73125252.87835838,73125252.87835838,308879.49925162515,3.4785806727775737e-07,fd
1.0700218850269763,425.0,0.5904380833573952,-79706247.72595938,79706247.72595938,318888.60072543425,3.326655789783877e-07,fd
1.0700218850269763,430.0,0.591102895964486,-86636902.30096197,86636902.30096197,328992.30016519973,3.18522283531976e-07,fd
1.0700218850269763,435.0,0.5917684161173606,-93923449.409155,93923449.409155,339187.36309712013,3.0533293899296535e-07,fd
1.0700218850269763,440.0,0.5924346570037013,-101571926.58680128,101571926.58680128,349470.6255353488,2.9301286632563014e-07,fd
1.0700218850269763,445.0,0.5931016316332378,-109588179.0039908,109588179.0039908,359838.9954457933,2.8148657896754714e-07,fd
1.0700218850269763,450.0,0.5937693521338917,-117977860.82675205,117977860.82675205,370289.4494619114,2.706866180441667e-07,fd
1.0700218850269763,455.0,0.5944378304341027,-126746439.03167531,126746439.03167531,380819.0358056739,2.605525492354272e-07,fd
1.0700218850269763,460.0,0.5951070785829227,-135899197.01217148,135899197.01217148,391424.8755979773,2.5103010354701535e-07,fd
1.0700218850269763,465.0,0.5957771072294096,-145441234.4605886,145441234.4605886,402104.1549427306,2.4207044443957825e-07,fd
1.0700218850269763,470.0,0.596447927365017,-155377473.90916184,155377473.90916184,412854.1327850613,2.3362952263743297e-07,fd
1.0700218850269763,475.0,0.597119549006172,-165712661.0828507,165712661.0828507,423672.13365554856,2.2566752862109354e-07,fd
1.0700218850269763,480.0,0.5977919821500083,-176451370.22359833,176451370.22359833,434555.55163366685,2.1814840930232123e-07,fd
1.0700218850269763,485.0,0.5984652360685051,-187598005.70630917,187598005.70630917,445501.8458169888,2.1103945271574627e-07,fd
1.0700218850269763,490.0,0.5991393198698889,-199156806.73593855,199156806.73593855,456508.54223937815,2.043109215307409e-07,fd
1.0700218850269763,495.0,0.5998142417807344,-211131848.75814512,211131848.75814512,467573.22897006414,1.9793573609654892e-07,fd
1.0700218850269763,500.0,0.600490010161888,-223527049.62502185,223527049.62502185,478693.5604659587,1.9188919159020092e-07,fd
1.0700218850269763,505.0,0.6011666327985954,-236346171.0709216,236346171.0709216,489867.25261716096,1.86148714015916e-07,fd
1.0700218850269763,510.0,0.6018441166050224,-249592821.01881117,249592821.01881117,501092.0797999892,1.80693643914015e-07,fd
1.0700218850269763,515.0,0.6025224686803068,-263270460.2653105,263270460.2653105,512365.8795749333,1.7550504215216116e-07,fd
1.0700218850269763,520.0,0.6032016953613922,-277382402.8514265,277382402.8514265,523686.54610800854,1.7056552275062433e-07,fd
1.0700218850269763,525.0,0.6038818026153527,-291931820.6012547,291931820.6012547,535052.0310879345,1.658591015020377e-07,fd
1.0700218850269763,530.0,0.604562795989233,-306921746.2447219,306921746.2447219,546460.3421487097,1.6137106244175363e-07,fd
1.0700218850269763,535.0,0.6052446812657495,-322355079.2566339,322355079.2566339,557909.545532144,1.5708783756588458e-07,fd
1.0700218850269763,540.0,0.6059274625448812,-338234581.640434,338234581.640434,569397.7532612643,1.5299690445731857e-07,fd
1.0700218850269763,545.0,0.6066111450151459,-354562891.95115983,354562891.95115983,580923.1385416941,1.4908668596057873e-07,fd
1.0700218850269763,550.0,0.6072957320779917,-371342516.8433998,371342516.8433998,592483.9169780363,1.4534647067696077e-07,fd
1.0700218850269763,555.0,0.6079812281672269,-388575845.90180534,388575845.90180534,604078.3626223344,1.4176633162145172e-07,fd
1.0700218850269763,560.0,0.6086676360705773,-406265143.14726007,406265143.14726007,615704.7900576156,1.38337062469123e-07,fd
1.0700218850269763,565.0,0.6093549593126503,-424412560.54760426,424412560.54760426,627361.568065706,1.3505011190014484e-07,fd
1.0700218850269763,570.0,0.6100432001703154,-443020131.8610834,443020131.8610834,639047.1058031238,1.3189753132437114e-07,fd
1.0700218850269763,575.0,0.6107323613618452,-462089783.4543217,462089783.4543217,650759.8623674202,1.2887192210292377e-07,fd
1.0700218850269763,580.0,0.6114224447801946,-481623330.99772364,481623330.99772364,662498.3374152675,1.2596639218774504e-07,fd
1.0700218850269763,585.0,0.6121134519535426,-501622484.31450874,501622484.31450874,674261.0728820628,1.2317451436640184e-07,fd
1.0700218850269763,590.0,0.6128053847872678,-522088854.1429852,522088854.1429852,686046.6567869724,1.2049028811793266e-07,fd
1.0700218850269763,595.0,0.6134982437484039,-543023944.8828026,543023944.8828026,697853.7099121005,1.1790810826397675e-07,fd
1.0700218850269763,600.0,0.614192030147745,-564429169.6807528,564429169.6807528,709680.8999861198,1.15422731302043e-07,fd
1.0700218850269763,605.0,0.6148867443162769,-586305842.7999405,586305842.7999405,721526.9282691622,1.1302924983237442e-07,fd
1.0700218850269763,610.0,0.6155823866165459,-608655187.7711273,608655187.7711273,733390.5353068912,1.1072306583186726e-07,fd
1.0700218850269763,615.0,0.6162789568978511,-631478336.5506183,631478336.5506183,745270.4961070961,1.0849986808533437e-07,fd
1.0700218850269763,620.0,0.6169764550049383,-654776334.9528062,654776334.9528062,757165.6226201478,1.0635561039273088e-07,fd
1.0700218850269763,625.0,0.617674880496566,-678550143.2383122,678550143.2383122,769074.7607663916,1.0428649250092031e-07,fd
1.0700218850269763,630.0,0.618374232352035,-702800636.2915055,702800636.2915055,780996.7873056633,1.0228894262568683e-07,fd
1.0700218850269763,635.0,0.6190745097673342,-727528611.0626168,727528611.0626168,792930.6145309247,1.0035960035292494e-07,fd
1.0700218850269763,640.0,0.6197757116003005,-752734785.0656317,752734785.0656317,804875.1853756416,9.849530228563468e-08,fd
1.0700218850269763,645.0,0.6204778363505543,-778419798.190264,778419798.190264,816829.472297478,9.669306832226835e-08,fd
1.0700218850269763,650.0,0.6211808821394353,-804584214.4357865,804584214.4357865,828792.4761783927,9.495008903787339e-08,fd
1.0700218850269763,655.0,0.62188484725682,-831228527.8944464,831228527.8944464,840763.2294633924,9.326371358240818e-08,fd
1.0700218850269763,660.0,0.6225897298756736,-858353162.7277554,858353162.7277554,852740.7932430543,9.163143926621885e-08,fd
1.0700218850269763,665.0,0.6232955271796612,-885958468.1379083,885958468.1379083,864724.2498419759,9.005090240709591e-08,fd
1.0700218850269763,670.0,0.6240022373492333,-914044735.6515701,914044735.6515701,876712.7168809164,8.851986756918321e-08,fd
1.0700218850269763,675.0,0.624709857551464,-942612185.1836711,942612185.1836711,888705.3313971004,8.703622081898847e-08,fd
1.0700218850269763,680.0,0.6254183850738095,-971660975.6477107,971660975.6477107,900701.2575780357,8.559796100919322e-08,fd
1.0700218850269763,685.0,0.6261278167331524,-1001191201.769634,1001191201.769634,912699.6814992523,8.420319303708247e-08,fd
1.0700218850269763,690.0,0.6268381494507075,-1031202900.5134985,1031202900.5134985,924699.8147849026,8.285012073886987e-08,fd
1.0700218850269763,695.0,0.6275493802520208,-1061696052.8857212,1061696052.8857212,936700.8939470547,8.153704073196529e-08,fd
1.0700218850269763,700.0,0.6282615058147243,-1092670581.5686364,1092670581.5686364,948702.1761847294,8.026233700342555e-08,fd
1.0700218850269763,705.0,0.6289745224534878,-1124126352.1189146,1124126352.1189146,960702.9385389088,7.902447557359211e-08,fd
1.0700218850269763,710.0,0.6296884267159915,-1156063179.8881807,1156063179.8881807,972702.4819205529,7.782199914738278e-08,fd
1.0700218850269763,715.0,0.630403213850359,-1188480817.0055366,1188480817.0055366,984700.1182986024,7.665352349231169e-08,fd
1.0700218850269763,720.0,0.6311188816290504,-1221378990.255584,1221378990.255584,996695.2005465511,7.551773074660672e-08,fd
