temperature_k,reduced_qfls,delta_mu_ev,integral_ipc_be,integral_ipc_mb,ln_integral_ipc_be,ln_integral_ipc_mb,mb_relative_error,mb_log_deviation,mb_valid
364.97,-6.796339113680154,1.2102505051619914,1.1890836491388708e+22,1.1884334190086593e+22,50.83005501361679,50.82950803109025,0.0005471321487693359,0.0005469825265436157,True
364.97,-6.773314065510597,1.2109746586117445,1.216795498397044e+22,1.2161146132147932e+22,50.8530928082829,50.85253307925981,0.0005598857006174907,0.0005597290230952012,True
364.97,-6.75028901734104,1.2116988120614975,1.2451535482761148e+22,1.2444405625249331e+22,50.8761309001296,50.875558127429365,0.0005729367658469098,0.0005727727002380334,True
364.97,-6.727263969171483,1.2124229655112508,1.2741728847049328e+22,1.2734262846851006e+22,50.899169296092424,50.898583175598915,0.0005862922956838545,0.0005861204935087017,True
364.97,-6.704238921001926,1.213147118961004,1.3038689466258016e+22,1.303087147237222e+22,50.92220800326906,50.92160822376847,0.0005999594042784828,0.0005997795005896478,True
364.97,-6.68121387283237,1.213871272410757,1.3342575342939271e+22,1.3334388756666357e+22,50.94524702892322,50.94463327193803,0.0006139453725482191,0.0006137569851887292,True
364.97,-6.658188824662813,1.21459542586051,1.3653548177738202e+22,1.3644975617393702e+22,50.96828638048848,50.96765832010759,0.0006282576521112748,0.0006280603808903606,True
364.97,-6.635163776493256,1.2153195793102634,1.3971773456374169e+22,1.3962796720336182e+22,50.9913260655723,50.990683368277146,0.0006429038693167577,0.0006426972951558696,True
364.97,-6.612138728323699,1.2160437327600164,1.4297420538687913e+22,1.428802056669924e+22,51.01436609196011,51.013708416446704,0.0006578918293680402,0.0006576755134091172,True
364.97,-6.589113680154143,1.2167678862097695,1.4630662749804686e+22,1.462081958244716e+22,51.037406467619476,51.03673346461626,0.0006732295205491567,0.0006730030032144896,True
364.97,-6.566088631984586,1.2174920396595226,1.4971677473464629e+22,1.496137020971929e+22,51.06044720070439,51.05975851278581,0.0006889251185457912,0.0006886879185756811,True
364.97,-6.543063583815029,1.2182161931092756,1.5320646247572883e+22,1.5309853000375386e+22,51.083488299559654,51.08278356095537,0.0007049869908763995,0.0007047386042842163,True
364.97,-6.520038535645472,1.218940346559029,1.5677754862023488e+22,1.5666452711719974e+22,51.10652977272537,51.10580860912493,0.0007214237014265823,0.0007211636004385014,True
364.97,-6.497013487475916,1.219664500008782,1.6043193458852134e+22,1.6031358404456278e+22,51.129571628941505,51.128833657294486,0.0007382440150902614,0.0007379716470197195,True
364.97,-6.473988439306359,1.220388653458535,1.641715663477453e+22,1.640476354292172e+22,51.15261387715264,51.15185870546404,0.0007554569025260971,0.0007551716885956239,True
364.97,-6.450963391136802,1.2211128069082882,1.6799843546168402e+22,1.6786866097658117e+22,51.17565652651274,51.1748837536336,0.0007730715450273706,0.0007727728791380173,True
364.97,-6.427938342967245,1.2218369603580415,1.7191458016558655e+22,1.717786865037096e+22,51.1986995863901,51.19790880180316,0.0007910973395062193,0.0007907845869397079,True
364.97,-6.404913294797688,1.2225611138077945,1.7592208646666778e+22,1.757797850133343e+22,51.22174306637239,51.22093384997272,0.0008095439035988861,0.0008092163996735735,True
364.97,-6.381888246628131,1.2232852672575476,1.8002308927087144e+22,1.7987407779292089e+22,51.24478697627182,51.243958898142274,0.0008284210808968684,0.0008280781295439965,True
364.97,-6.358863198458574,1.2240094207073007,1.8421977353654297e+22,1.8406373553932488e+22,51.26783132613042,51.266983946311825,0.0008477389462997476,0.000847379818594618,True
364.97,-6.3358381502890175,1.224733574157054,1.8851437545567201e+22,1.883509795096439e+22,51.29087612622546,51.29000899448138,0.0008675078114990242,0.0008671317440800408,True
364.97,-6.312813102119461,1.225457727606807,1.9290918366337873e+22,1.927380826988752e+22,51.313921387075,51.31303404265094,0.000887738230595847,0.000887344424057801,True
364.97,-6.289788053949904,1.2261818810565601,1.9740654047633707e+22,1.9722737104500386e+22,51.33696711944355,51.3360590908205,0.0009084410058497472,0.0009080286230513934,True
364.97,-6.266763005780347,1.2269060345063132,2.0200884316084585e+22,2.0182122466215983e+22,51.360013334347876,51.359084138990056,0.0009296271935723688,0.0009291953578198786,True
364.97,-6.24373795761079,1.2276301879560665,2.067185452312749e+22,2.065220791024979e+22,51.38306004306298,51.382109187159614,0.000951308110158644,0.0009508559033690744,True
364.97,-6.220712909441233,1.2283543414058196,2.115381577796355e+22,2.1133242664746966e+22,51.40610725712815,51.40513423532917,0.0009734953382665168,0.0009730217989769585,True
364.97,-6.197687861271676,1.2290784948555726,2.1647025083704035e+22,2.162548176291722e+22,51.429154988353226,51.42815928349872,0.0009962007331443257,0.0009957048545032876,True
364.97,-6.1746628131021195,1.2298026483053257,2.21517454767841e+22,2.2129186178247323e+22,51.45220324882496,51.45118433166828,0.0010194364291151725,0.001018917156677901,True
364.97,-6.151637764932563,1.230526801755079,2.2668246169724907e+22,2.2644622962863098e+22,51.475252050913596,51.47420937983784,0.00104321484621539,0.0010426710757585056,True
364.97,-6.128612716763006,1.231250955204832,2.319680269732691e+22,2.317206538911409e+22,51.498301407279506,51.497234428007395,0.0010675486969944359,0.0010669792721103022,True
364.97,-6.105587668593449,1.2319751086545851,2.373769706637938e+22,2.371179309445609e+22,51.52135133088009,51.52025947617695,0.00109245099348243,0.0010918547031337766,True
364.97,-6.082562620423892,1.2326992621043382,2.4291217908973244e+22,2.4264092229708294e+22,51.544401834976775,51.54328452434651,0.0011179350543242261,0.001117310630263546,True
364.97,-6.059537572254335,1.2334234155540913,2.4857660639506764e+22,2.482925561076364e+22,51.567452933142214,51.56630957251607,0.0011440145120908962,0.0011433606261448404,True
364.97,-6.036512524084778,1.2341475690038446,2.5437327615475858e+22,2.5407582873832867e+22,51.59050463926762,51.58933462068563,0.0011707033207644102,0.001170018581994725,True
364.97,-6.0134874759152215,1.2348717224535977,2.6030528302143314e+22,2.5999380634304527e+22,51.61355696757034,51.61235966885518,0.001198015763409721,0.001197298715162276,True
364.97,-5.990462427745665,1.2355958759033507,2.6637579441183696e+22,2.6604962649305176e+22,51.63660993260154,51.635384717024735,0.0012259664600344777,0.0012252155768024409,True
364.97,-5.967437379576108,1.236320029353104,2.7258805223402966e+22,2.7224649984045956e+22,51.659663549254105,51.65840976519429,0.0012545703756348114,0.0012537840598128014,True
364.97,-5.944412331406551,1.237044182802857,2.78945374656351e+22,2.7858771182043756e+22,51.68271783277078,51.68143481336385,0.0012838428284445147,0.0012830194069266554,True
364.97,-5.921387283236994,1.2377683362526102,2.8545115791920086e+22,2.850766243930717e+22,51.70577279875239,51.70445986153341,0.001313799498385837,0.001312937218983734,True
364.97,-5.898362235067437,1.2384924897023633,2.9210887819070724e+22,2.917166778257968e+22,51.72882846316638,51.727484909702966,0.001344456435722341,0.0013435534634140822,True
364.97,-5.87533718689788,1.2392166431521163,2.989220934673869e+22,2.985113925173442e+22,51.75188484235547,51.750509957872524,0.001375830069932249,0.0013748844829493123,True
364.97,-5.8523121387283235,1.2399407966018696,3.0589444552092836e+22,3.054643708641739e+22,51.77494195304659,51.77353500604208,0.0014079372187916217,0.001406947004511494,True
364.97,-5.829287090558767,1.2406649500516227,3.1302966189226375e+22,3.125792991703797e+22,51.79799981235997,51.79656005421163,0.0014407950976900175,0.001439758148336523,True
364.97,-5.80626204238921,1.2413891035013758,3.2033155793411975e+22,3.1985994960207998e+22,51.82105843781848,51.81958510238119,0.00147442132916753,0.001473335437289336,True
364.97,-5.783236994219653,1.2421132569511288,3.2780403890327705e+22,3.273101821873308e+22,51.84411784735719,51.84261015055075,0.0015088339526925232,0.001507696806442027,True
364.97,-5.760211946050096,1.2428374104008821,3.3545110210379753e+22,3.349339468626209e+22,51.867178059333206,51.865635198720305,0.0015440514346811707,0.001542860612900654,True
364.97,-5.737186897880539,1.2435615638506352,3.432768390825118e+22,3.4273528556703464e+22,51.89023909253563,51.88866024688986,0.0015800926787599145,0.0015788456457670463,True
364.97,-5.714161849710982,1.2442857173003883,3.5128543787809847e+22,3.507183343851921e+22,51.91330096619589,51.91168529505942,0.0016169770362890468,0.0016156711364700982,True
364.97,-5.691136801541425,1.2450098707501414,3.5948118532511907e+22,3.5888732574010235e+22,51.93636369999824,51.93471034322898,0.001654724317143419,0.0016533567692604834,True
364.97,-5.668111753371869,1.2457340241998947,3.6786846941441312e+22,3.672465906370948e+22,51.95942731409054,51.957735391398536,0.0016933548007607158,0.0016919226920038,True
364.97,-5.645086705202312,1.2464581776496477,3.764517817112942e+22,3.758005609600143e+22,51.9824918290953,51.98076043956809,0.0017328892474677282,0.001731389527215299,True
364.97,-5.622061657032755,1.2471823310994008,3.852357198330295e+22,3.8455377182090175e+22,52.00555726612101,52.003785487737645,0.0017733489100852928,0.0017717783833646195,True
364.97,-5.599036608863199,1.2479064845491539,3.94224989987124e+22,3.935108639644016e+22,52.028623646773674,52.0268105359072,0.0018147555458265519,0.0018131108664718454,True
364.97,-5.576011560693642,1.248630637998907,4.034244095719779e+22,4.026765862281767e+22,52.051690993168755,52.04983558407676,0.0018571314284894225,0.0018554090919948862,True
364.97,-5.552986512524085,1.2493547914486602,4.1283890984151956e+22,4.120557980606268e+22,52.07475932794324,52.07286063224632,0.00190049936095682,0.001898695696922914,True
364.97,-5.529961464354528,1.2500789448984133,4.2247353863547484e+22,4.2165347209725405e+22,52.09782867426819,52.095885680415876,0.0019448826880088532,0.0019429938523174428,True
364.97,-5.506936416184971,1.2508030983481664,4.3233346317696815e+22,4.314746967970365e+22,52.120899055861436,52.11891072858543,0.0019903053094574297,0.0019883272760026216,True
364.97,-5.483911368015415,1.2515272517979195,4.424239729392045e+22,4.415246791402075e+22,52.14397049700066,52.141935776754984,0.0020367916936110397,0.002034720245674748,True
364.97,-5.460886319845858,1.2522514052476728,4.52750482583031e+22,4.518087473888738e+22,52.16704302253682,52.16496082492454,0.002084366891079048,0.0020821976122746833,True
364.97,-5.437861271676301,1.2529755586974258,4.633185349672249e+22,4.623323539119333e+22,52.19011665790782,52.1879858730941,0.0021330565489245945,0.0021307848137226415,True
364.97,-5.414836223506744,1.253699712147179,4.7413380423340945e+22,4.731010780757916e+22,52.21319142915265,52.21101092126366,0.002182886925174987,0.0021805078889940432,True
364.97,-5.391811175337187,1.254423865596932,4.852020989675548e+22,4.841206292024094e+22,52.236267362925695,52.234035969433215,0.002233884903700689,0.002231393492479583,True
364.97,-5.36878612716763,1.2551480190466853,4.965293654400727e+22,4.953968495962504e+22,52.25934448651156,52.25706101760277,0.002286078009469117,0.002283468908785835,True
364.97,-5.345761078998073,1.2558721724964383,5.081216909265775e+22,5.069357176417312e+22,52.282422827840165,52.28008606577233,0.0023394944241914573,0.002336762067834286,True
364.97,-5.3227360308285165,1.2565963259461914,5.1998530711144e+22,5.187433509728201e+22,52.30550241550227,52.30311111394189,0.0023941630023609495,0.0023913015603795884,True
364.97,-5.29971098265896,1.2573204793959445,5.3212659357632726e+22,5.308260097164603e+22,52.32858327876532,52.32613616211144,0.0024501132877072784,0.0024471166538830857,True
364.97,-5.276685934489403,1.2580446328456978,5.4455208137598425e+22,5.4319009981154135e+22,52.351665447589745,52.349161210281,0.002507375530068412,0.0025042373087487135,True
364.97,-5.253660886319846,1.2587687862954509,5.572684567035745e+22,5.558421764051759e+22,52.37474895264564,52.372186258450554,0.0025659807026932047,0.0025626941950847026,True
364.97,-5.230635838150289,1.259492939745204,5.702825646479744e+22,5.687889473280824e+22,52.39783382532983,52.39521130662011,0.002625960519993198,0.002622518709721078,True
364.97,-5.207610789980732,1.260217093194957,5.836014130454753e+22,5.820372766509187e+22,52.42092009778342,52.41823635478967,0.0026873474557449484,0.0026837429937529578,True
364.97,-5.184585741811175,1.2609412466447103,5.972321764284304e+22,5.955941883234487e+22,52.444007802909724,52.44126140295923,0.0027501747617662,0.00274639995049597,True
364.97,-5.1615606936416185,1.2616654000944634,6.111822000734538e+22,6.0946686989847415e+22,52.467096974392675,52.464286451128785,0.0028144764870736694,0.0028105232638893085,True
364.97,-5.138535645472062,1.2623895535442164,6.254590041518527e+22,6.236626763425044e+22,52.49018764671568,52.48731149929834,0.0028802874975346615,0.0028761474173393253,True
364.97,-5.115510597302505,1.2631137069939695,6.400702879850672e+22,6.381891339351852e+22,52.513279855180976,52.510336547467894,0.0029476434960313824,0.002943307713081822,True
364.97,-5.092485549132948,1.2638378604437226,6.550239344079598e+22,6.530539442595534e+22,52.53637363592941,52.53336159563745,0.00301658104314817,0.0030120402919564526,True
364.97,-5.069460500963391,1.264562013893476,6.7032801424289695e+22,6.682649882852336e+22,52.55946902596078,52.55638664380701,0.0030871375783985133,0.0030823821537708795,True
364.97,-5.046435452793834,1.265286167343229,6.859907908876418e+22,6.838303305467409e+22,52.58256606315465,52.57941169197657,0.0031593514420067415,0.0031543711780841477,True
364.97,-5.023410404624277,1.266010320792982,7.020207250201812e+22,6.997582234191065e+22,52.605664786291705,52.602436740146125,0.003233261897259032,0.0032280461455798104,True
364.97,-5.0003853564547205,1.2667344742427353,7.184264794236983e+22,7.160571114930898e+22,52.628765235075626,52.62546178831568,0.003308909153444617,0.00330344675994354,True
364.97,-4.977360308285164,1.2674586276924884,7.352169239350006e+22,7.327356360523009e+22,52.65186745015554,52.64848683648524,0.0033863343893958398,0.0033806136703020684,True
364.97,-4.954335260115607,1.2681827811422415,7.524011405198228e+22,7.498026396546044e+22,52.67497147314904,52.6715118846548,0.0034655797776537156,0.0034595884942447697,True
364.97,-4.93131021194605,1.2689069345919946,7.699884284785223e+22,7.672671708202325e+22,52.69807734666575,52.69453693282435,0.003546688509271867,0.00354041384139947,True
364.97,-4.908285163776493,1.2696310880417476,7.879883097857986e+22,7.851384888290969e+22,52.72118511433154,52.717561980993906,0.003629704819275492,0.003623133337633533,True
364.97,-4.885260115606936,1.270355241491501,8.064105345681857e+22,8.034260686298381e+22,52.744294820813316,52.740587029163464,0.0037146740128028988,0.0037077916498517993,True
364.97,-4.862235067437379,1.271079394941254,8.252650867231738e+22,8.221396058632194e+22,52.76740651184448,52.76361207733302,0.0038016424919373737,0.0037944345114553357,True
364.97,-4.8392100192678225,1.271803548391007,8.445621896839532e+22,8.412890220025245e+22,52.79052023425099,52.78663712550258,0.0038906577832640288,0.003883108748411246,True
364.97,-4.816184971098266,1.2725277018407601,8.643123123338902e+22,8.60884469613688e+22,52.813636035978156,52.80966217367214,0.00398176856615895,0.003973862306018816,True
364.97,-4.793159922928709,1.2732518552905134,8.845261750749785e+22,8.809363377379446e+22,52.836753966118046,52.832687221841695,0.0040750247018437324,0.004066744276350676,True
364.97,-4.770134874759152,1.2739760087402665,9.052147560546501e+22,9.014552573998515e+22,52.859874074937665,52.85571227001125,0.004170477263222727,0.004161804926411605,True
364.97,-4.747109826589595,1.2747001621900196,9.263892975554667e+22,9.224521072436068e+22,52.88299641390781,52.878737318180804,0.004268178565524305,0.004259095727007889,True
364.97,-4.724084778420038,1.2754243156397727,9.480613125523636e+22,9.439380193006471e+22,52.9061210357327,52.90176236635036,0.00436818219777968,0.004358669382341418,True
364.97,-4.701059730250481,1.276148469089526,9.702425914422662e+22,9.659243848915864e+22,52.92924799438036,52.92478741451992,0.004470543055152598,0.0044605798604422375,True
364.97,-4.678034682080924,1.276872622539279,9.929452089510635e+22,9.88422860665625e+22,52.952377345113796,52.94781246268948,0.004575317372154997,0.004564882424318739,True
364.97,-4.655009633911368,1.277596775989032,1.0161815312230847e+23,1.0114453747806273e+23,52.97550914452298,52.970837510859035,0.004682562756772368,0.004671633663946295,True
364.97,-4.631984585741812,1.2783209294387852,1.0399642230983875e+23,1.0350041332271475e+23,52.99864345055767,52.99386255902859,0.004792338225524162,0.004780891529080122,True
364.97,-4.608959537572255,1.2790450828885382,1.0643062555833703e+23,1.0591116262997594e+23,53.021780322561085,53.01688760719815,0.004904704239494961,0.004892715362935007,True
364.97,-4.585934489402698,1.2797692363382915,1.0892209135203634e+23,1.083780635219109e+23,53.044919821304454,53.0399126553677,0.0050197227413595336,0.005007165936753211,True
364.97,-4.562909441233141,1.2804933897880446,1.1147218034620902e+23,1.1090242389082177e+23,53.06806200902248,53.06293770353726,0.005137457193434836,0.0051243054852250225,True
364.97,-4.539884393063584,1.2812175432377977,1.1408228617570584e+23,1.1348558209266163e+23,53.09120694944977,53.085962751706816,0.005257972616794504,0.005244197742953816,True
364.97,-4.516859344894027,1.281941696687551,1.1675383628521568e+23,1.16128907656599e+23,53.11435470785813,53.108987799876374,0.005381335631474471,0.005366907981759539,True
364.97,-4.49383429672447,1.282665850137304,1.1948829278189565e+23,1.1883380201110979e+23,53.13750535109497,53.13201284804593,0.005507614497806568,0.00549250304904092,True
364.97,-4.470809248554914,1.2833900035870571,1.222871533110427e+23,1.2160169922698135e+23,53.160658947622636,53.15503789621549,0.005636879158916086,0.005621051407146638,True
364.97,-4.447784200385357,1.2841141570368102,1.2515195195550187e+23,1.2443406677762273e+23,53.18381556755882,53.17806294438505,0.0057692012844206,0.005752623173769678,True
364.97,-4.4247591522158,1.2848383104865633,1.2808426015953036e+23,1.2733240631708437e+23,53.20697528271803,53.201087992554605,0.005904654315365132,0.00588729016342171,True
364.97,-4.401734104046243,1.2855624639363166,1.3108568767786226e+23,1.3029825447619934e+23,53.23013816665422,53.224113040724156,0.006043313510441184,0.006025125930065656,True
364.97,-4.378709055876686,1.2862866173860696,1.3415788355074373e+23,1.3333318367726856e+23,53.253304294704535,53.24713808889371,0.006185255993521821,0.006166205810821168,True
364.97,-4.355684007707129,1.2870107708358227,1.3730253710573783e+23,1.3643880296772176e+23,53.27647374403415,53.27016313706327,0.006330560802563001,0.006310606970878041,True
364.97,-4.332658959537572,1.2877349242855758,1.4052137898712502e+23,1.3961675887319638e+23,53.29964659368248,53.29318818523283,0.0064793089399119985,0.006458408449653064,True
364.97,-4.3096339113680155,1.288459077735329,1.4381618221375575e+23,1.4286873627048604e+23,53.32282292461051,53.31621323340239,0.0066315834240737725,0.006609691208126378,True
364.97,-4.286608863198459,1.2891832311850822,1.4718876326624256e+23,1.4619645928082275e+23,53.34600281974945,53.339238281571944,0.006787469342973251,0.006764538177506552,True
364.97,-4.263583815028902,1.2899073846348352,1.5064098320441125e+23,1.4960169218396455e+23,53.36918636405075,53.3622633297415,0.006947053908779921,0.006923034309245679,True
364.97,-4.240558766859345,1.2906315380845883,1.5417474881596423e+23,1.53086240353575e+23,53.3923736445374,53.38528837791106,0.00711042651433047,0.0070852666263405695,True
364.97,-4.217533718689788,1.2913556915343416,1.577920137973444e+23,1.566519512143896e+23,53.415564750356744,53.40831342608061,0.007277678791211217,0.007251324276133175,True
364.97,-4.194508670520231,1.2920798449840947,1.6149477996782492e+23,1.6030071522167615e+23,53.43875977283464,53.43133847425017,0.007448904669561385,0.007421298584475267,True
364.97,-4.171483622350674,1.2928039984338477,1.6528509851788693e+23,1.640344668635096e+23,53.4619588055312,53.454363522419726,0.0076242004396427365,0.007595283111470508,True
364.97,-4.1484585741811175,1.2935281518836008,1.6916507129298938e+23,1.6785518568639163e+23,53.485161944297964,53.477388570589284,0.007803664815247524,0.0077733737086802535,True
364.97,-4.125433526011561,1.294252305333354,1.7313685211387502e+23,1.717648973447591e+23,53.50836928733683,53.50041361875884,0.007987398999006246,0.007955668577992014,True
364.97,-4.102408477842004,1.2949764587831072,1.7720264813460018e+23,1.7576567467493804e+23,53.53158093526046,53.5234386669284,0.008175506749652284,0.008142268332058222,True
364.97,-4.079383429672447,1.2957006122328603,1.8136472123952267e+23,1.7985963879411232e+23,53.55479699115447,53.54646371509796,0.008368094451325137,0.008333276056511352,True
364.97,-4.05635838150289,1.2964247656826133,1.8562538948052805e+23,1.840489602248896e+23,53.57801756064132,53.569488763267515,0.008565271184972856,0.008528797373806185,True
364.97,-4.033333333333333,1.2971489191323666,1.8998702855582486e+23,1.883358600460608e+23,53.601242751946074,53.592513811437065,0.008767148801934077,0.008728940509008964,True
364.97,-4.010308285163776,1.2978730725821197,1.9445207333169055e+23,1.9272261107016363e+23,53.62447267596392,53.61553885960662,0.008973841999770693,0.008933816357298952,True
364.97,-3.9872832369942195,1.2985972260318728,1.990230194086058e+23,1.9721153904847343e+23,53.6477074463297,53.63856390777618,0.009185468400442431,0.00914353855351635,True
364.97,-3.9642581888246635,1.2993213794816258,2.0370242473326806e+23,2.0180502390406158e+23,53.670947179489346,53.66158895594574,0.009402148630890839,0.00935822354360738,True
364.97,-3.9412331406551058,1.300045532931379,2.0849291125804032e+23,2.0650550099357474e+23,53.69419199477345,53.684614004115296,0.00962400640614125,0.009577990658151236,True
364.97,-3.91820809248555,1.3007696863811322,2.133971666494427e+23,2.113154623984014e+23,53.71744201447285,53.707639052284854,0.009851168614990469,0.009802962187997366,True
364.97,-3.895183044315992,1.3014938398308853,2.1841794604737638e+23,2.1623745824591695e+23,53.74069736391649,53.73066410045441,0.010083765408394951,0.010033263462077002,True
364.97,-3.872157996146436,1.3022179932806384,2.2355807387681455e+23,2.2127409806149764e+23,53.76395817155145,53.75368914862396,0.01032193029064854,0.010269022927488436,True
364.97,-3.8491329479768783,1.3029421467303914,2.2882044571379176e+23,2.264280521520322e+23,53.78722456902538,53.77671419679352,0.010565800213452325,0.01051037223186313,True
364.97,-3.8261078998073224,1.3036663001801447,2.3420803020757223e+23,2.3170205302165184e+23,53.81049669127131,53.79973924496308,0.010815515672993214,0.010757446308232943,True
364.97,-3.8030828516377646,1.3043904536298978,2.3972387106098018e+23,2.3709889682044252e+23,53.83377467659495,53.822764293132636,0.011071220810131344,0.0110103834623132,True
364.97,-3.7800578034682086,1.3051146070796509,2.4537108907093363e+23,2.426214448268939e+23,53.857058666764566,53.84578934130219,0.011333063513827346,0.011269325462372137,True
364.97,-3.757032755298651,1.305838760529404,2.5115288423133245e+23,2.4827262496488472e+23,53.880348807103545,53.86881438947175,0.011601195527920494,0.011534417631793303,True
364.97,-3.734007707129095,1.3065629139791572,2.5707253790051792e+23,2.5405543335599513e+23,53.903645246585675,53.89183943764131,0.011875772561396492,0.011805808944366447,True
364.97,-3.710982658959537,1.3072870674289103,2.6313341503564006e+23,2.5997293590798265e+23,53.926948137933294,53.91486448581087,0.012156954402269271,0.01208365212242768,True
364.97,-3.687957610789981,1.3080112208786634,2.693389664963421e+23,2.6602826994025035e+23,53.950257637718416,53.937889533980425,0.01244490503522555,0.01236810373799102,True
364.97,-3.6649325626204234,1.3087353743284165,2.756927314203038e+23,2.722246458471823e+23,53.97357390646687,53.960914582149975,0.01273979276317383,0.01265932431689265,True
364.97,-3.6419075144508675,1.3094595277781695,2.8219833967326578e+23,2.7856534880021554e+23,53.996897108765616,53.98393963031953,0.013041790332852132,0.01295747844608286,True
364.97,-3.6188824662813097,1.3101836812279228,2.8885951437630045e+23,2.8505374048956286e+23,54.020227413373334,54.00696467848909,0.013351075064657714,0.013262734884243343,True
364.97,-3.5958574181117537,1.310907834677676,2.9568007451318827e+23,2.916932609064981e+23,54.04356499333443,54.02998972665865,0.01366782898686214,0.013575266675779574,True
364.97,-3.572832369942196,1.311631988127429,3.026639376209125e+23,2.984874301671613e+23,54.0669100260965,54.053014774828206,0.013992238974392501,0.013895251268294828,True
364.97,-3.54980732177264,1.3123561415771823,3.09815122566391e+23,3.05439850378837e+23,54.09026269363147,54.076039822997764,0.014324496892358374,0.014222870633709306,True
364.97,-3.5267822736030823,1.3130802950269354,3.1713775241273415e+23,3.1255420754970995e+23,54.113623182560545,54.09906487116732,0.014664799744521728,0.014558311393223278,True
364.97,-3.5037572254335263,1.3138044484766884,3.246360573784334e+23,3.198342735430951e+23,54.13699168428296,54.12208991933687,0.015013349826910494,0.014901764946088747,True
364.97,-3.4807321772639686,1.3145286019264415,3.323143778930746e+23,3.272839080771942e+23,54.16036839510892,54.14511496750643,0.015370354886784954,0.015253427602488046,True
364.97,-3.4577071290944126,1.3152527553761946,3.401771677532988e+23,3.349070607714226e+23,54.18375351639663,54.16814001567599,0.015736028287182346,0.015613500720640161,True
364.97,-3.434682080924855,1.3159769088259479,3.482289973829429e+23,3.4270777324040774e+23,54.207147254693794,54.191165063845546,0.016110589177275703,0.01598219084824848,True
364.97,-3.411657032755299,1.316701062275701,3.5647455720143515e+23,3.506901812367534e+23,54.23054982188355,54.2141901120151,0.016494262668782067,0.01635970986844626,True
364.97,-3.388631984585741,1.317425215725454,3.6491866110475216e+23,3.588585168437214e+23,54.25396143533518,54.23721516018466,0.016887280018687445,0.016746275150516965,True
364.97,-3.365606936416185,1.318149369175207,3.7356625006340714e+23,3.672171107189777e+23,54.27738231805962,54.26024020835422,0.017289878818550708,0.01714210970540364,True
364.97,-3.3425818882466274,1.3188735226249604,3.824223958421901e+23,3.75770394390609e+23,54.300812698870175,54.28326525652378,0.01770230319067223,0.017547442346398157,True
364.97,-3.3195568400770714,1.3195976760747135,3.914923048465673e+23,3.8452290260660834e+23,54.32425281254832,54.30629030469333,0.01812480399142591,0.01796250785499609,True
364.97,-3.2965317919075137,1.3203218295244665,4.007813221009251e+23,3.934792757390965e+23,54.34770290001513,54.329315352862885,0.01855763902206209,0.01838754715224411,True
364.97,-3.2735067437379577,1.3210459829742196,4.102949353640524e+23,4.026442622445315e+23,54.371163208508314,54.35234040103244,0.01900107324731848,0.018822807475871173,True
364.97,-3.2504816955684,1.321770136423973,4.200387793875617e+23,4.120227211812332e+23,54.3946339917652,54.375365449202,0.01945537902217409,0.019268542563196434,True
364.97,-3.227456647398844,1.322494289873726,4.300186403231889e+23,4.21619624785535e+23,54.41811551021181,54.39839049737156,0.019920836327118607,0.019725012840254408,True
364.97,-3.204431599229286,1.323218443323479,4.40240460285248e+23,4.3144006110795134e+23,54.44160803115846,54.421415545541116,0.020397733012314623,0.020192485617343436,True
364.97,-3.1814065510597302,1.3239425967732321,4.507103420747884e+23,4.414892367107353e+23,54.465111829001856,54.444440593710674,0.020886365051057343,0.0206712352911822,True
364.97,-3.1583815028901725,1.3246667502229854,4.614345540723756e+23,4.517724794282805e+23,54.488627185434225,54.46746564188023,0.021387036802955395,0.021161543553994022,True
364.97,-3.1353564547206165,1.3253909036727385,4.724195353067248e+23,4.62295241191806e+23,54.51215438965966,54.49049069004978,0.021900061287280836,0.02166369960988135,True
364.97,-3.1123314065510606,1.3261150571224916,4.8367190070683014e+23,4.7306310091984696e+23,54.53569373861794,54.51351573821934,0.022425760466954436,0.022178000398596964,True
364.97,-3.089306358381503,1.3268392105722446,4.95198446545586e+23,4.840817674760616e+23,54.559245537216164,54.5365407863889,0.02296446554367315,0.022704750827266196,True
364.97,-3.066281310211947,1.3275633640219977,5.070061560833383e+23,4.953570826959335e+23,54.582810098568636,54.559565834558455,0.02351651726468873,0.02324426401018087,True
364.97,-3.043256262042389,1.328287517471751,5.1910220542024954e+23,5.068950244839797e+23,54.60638774424516,54.58259088272801,0.02408226624180565,0.023796861517148216,True
364.97,-3.020231213872833,1.329011670921504,5.314939695667949e+23,5.1870170998308643e+23,54.62997880452824,54.60561593089757,0.02466207328316994,0.0243628736306718,True
364.97,-2.9972061657032754,1.3297358243712571,5.441890287422582e+23,5.30783398817681e+23,54.65358361867957,54.62864097906713,0.02525630973846993,0.024942639612440587,True
364.97,-2.9741811175337194,1.3304599778210102,5.5719517491156355e+23,5.4314649641242845e+23,54.67720253521613,54.65166602723668,0.02586535785820021,0.02553650797945295,True
364.97,-2.9511560693641616,1.3311841312707635,5.705204185714008e+23,5.557975573882428e+23,54.700835912196396,54.67469107540624,0.026489611167674898,0.02614483679015933,True
364.97,-2.9281310211946057,1.3319082847205166,5.841729957971362e+23,5.687432890373845e+23,54.72448411751705,54.697716123575795,0.027129474856515623,0.026767993941255952,True
364.97,-2.905105973025048,1.3326324381702697,5.981613755626992e+23,5.819905548795149e+23,54.74814752922075,54.72074117174535,0.027785366184391203,0.027406357475399545,True
